WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev
13.0,13.22999954,12.81999969,1777,1909,1693,265,154,165,142,1.0,21,23,22,23,22,22,20,22,21,20,19,-14,0,-50,17,22,27,35,36,34,166,165,166,55,55,61,61,9,9,15,19,15,29,22,28,10,19,25,31,3050,21.36363602,1.286291361
14.18000031,14.77999973,13.46000004,3066,3171,2841,-104,284,288,276,7.800000191,35,35,35,34,36,31,33,33,34,31,30,-14,0,-50,19,25,32,37,37,36,165,165,166,121,120,105,104,13,13,17,20,20,31,26,29,14,34,43,69,3050,33.36363602,1.963299513
13.13000011,14.71000004,11.0,2303,3105,1204,231,215,288,126,1.0,35,34,33,33,34,31,33,31,31,28,29,-14,0,-50,19,23,30,35,35,34,166,165,166,79,78,91,90,16,16,18,21,20,30,28,31,17,31,40,62,3050,32.0,2.190890312
5.460000038,5.71999979,5.21999979,17,30,8,-313,36,37,35,1.0,23,25,23,22,23,22,22,23,24,22,20,-14,0,-50,13,17,21,30,30,28,166,166,167,22,22,20,20,5,5,8,13,8,24,17,21,3,8,18,28,3050,22.63636398,1.286291361
0.02,0.319999993,0.0,0,0,0,-123,0,0,0,91.95999908,23,25,23,23,25,23,23,25,25,24,22,-14,0,-50,13,12,12,28,31,30,166,166,167,14,15,14,14,12,12,15,27,13,25,22,25,13,13,22,32,2501,23.72727203,1.103712797
13.05000019,14.22999954,11.03999996,2243,3126,1225,219,208,289,129,1.0,37,35,35,35,35,33,35,33,33,30,31,-14,0,-50,19,25,30,35,35,34,166,166,166,78,77,88,88,16,16,18,22,22,30,28,31,17,33,42,63,3050,33.81818008,2.040498972
11.28999996,12.38000011,9.720000267,1122,1492,696,371,2,8,-4,1.0,28,28,28,26,29,27,27,28,28,25,26,-14,0,-50,16,21,27,31,31,30,166,166,166,51,52,68,67,13,13,16,19,17,29,25,30,14,27,34,45,2501,27.27272797,1.190874338
9.529999733,10.02000046,8.81000042,684,832,519,627,70,81,70,1.0,27,28,27,27,28,26,27,27,27,29,31,-14,0,-50,15,21,26,30,31,30,166,166,166,43,43,63,63,10,10,15,17,15,29,22,26,10,24,33,43,3050,27.63636398,1.361816883
10.94999981,12.35999966,9.619999886,1187,1799,681,145,68,91,56,1.0,30,32,30,32,32,33,29,32,31,30,28,-14,0,-50,21,25,30,35,35,35,166,165,166,56,56,75,74,18,18,19,23,20,30,30,33,19,30,36,45,3050,30.81818199,1.537412286
9.760000229,10.21000004,9.170000076,735,891,578,123,51,60,41,1.0,30,32,30,32,32,32,30,32,30,30,34,-14,0,-50,20,25,30,35,35,34,166,166,166,49,50,64,63,16,16,19,23,20,32,28,33,17,29,36,45,3050,31.27272797,1.348399758
9.75,10.03999996,9.430000305,722,819,631,120,52,56,47,1.0,29,32,29,31,31,32,29,32,30,30,32,-14,0,-50,21,25,30,36,36,35,166,165,166,49,49,66,65,18,18,21,23,21,33,28,33,18,29,35,44,3050,30.63636398,1.286291361
0.0,0.0,0.0,0,0,0,633,0,0,0,60.02000046,33,35,34,33,35,33,34,36,36,34,32,-14,0,-50,24,26,29,48,38,37,166,165,165,38,38,37,37,18,18,21,26,21,33,28,33,18,22,32,44,3050,34.09090805,1.300349593
7.079999924,7.449999809,6.739999771,193,252,141,359,27,29,18,1.0,30,30,30,30,31,31,32,34,35,35,36,-14,0,-50,20,27,31,36,36,35,166,165,166,46,46,63,63,15,15,19,23,21,32,26,31,16,28,37,44,3050,32.18181992,2.358736277
14.18999958,14.68000031,13.64999962,3069,3157,2997,-210,306,309,305,13.43999958,37,36,36,35,36,35,36,36,35,34,35,-14,0,-50,19,24,31,37,37,36,165,166,166,123,123,106,105,13,13,16,20,18,30,26,28,13,27,34,65,3050,35.54545593,0.82019949
7.340000153,8.630000114,6.579999924,242,484,121,-394,47,56,32,1.0,27,27,26,27,27,26,26,27,28,28,31,-14,0,-50,16,20,24,31,31,31,166,166,166,42,42,62,61,12,12,16,18,17,30,23,28,13,25,33,45,3050,27.27272797,1.420627236
0.0,0.079999998,0.0,0,0,0,445,0,0,0,91.95999908,19,22,21,20,22,20,20,22,22,21,18,-14,0,-50,10,11,11,28,26,27,167,166,167,12,12,12,12,7,7,8,14,9,20,17,21,8,10,19,31,3050,20.63636398,1.361816883
5.800000191,5.989999771,5.690000057,34,48,25,-8,46,47,45,1.0,29,30,38,37,38,38,37,38,38,39,36,-14,0,-50,23,26,32,39,39,38,166,166,166,46,46,49,49,16,16,23,27,22,39,30,35,18,27,38,48,3050,36.18181992,3.40053463
7.28000021,8.180000305,6.579999924,233,394,121,719,42,44,33,1.0,26,27,28,27,28,27,30,33,34,33,33,-14,0,-50,15,21,28,31,31,30,166,166,167,52,53,58,58,8,8,15,17,15,32,22,27,9,26,37,49,3050,29.63636398,3.042128563
0.0,0.02,0.0,0,0,0,-344,0,0,0,91.95999908,25,26,25,24,27,25,25,27,27,25,24,-14,0,-50,14,14,14,36,30,29,166,166,166,16,17,16,16,11,11,14,18,14,24,24,26,12,15,24,34,2501,25.45454597,1.128152132
9.180000305,10.65999985,7.28000021,639,1102,230,-44,90,131,46,1.0,19,21,19,20,21,20,19,20,19,18,18,-14,0,-50,13,16,23,28,28,27,166,166,167,44,45,60,60,8,8,13,15,11,31,20,27,9,18,25,34,3050,19.45454597,1.035725594
7.559999943,7.929999828,7.110000134,285,351,204,-10,48,48,48,1.0,20,21,20,20,21,26,26,27,26,27,26,-14,0,-50,11,16,24,27,28,27,167,166,167,43,43,56,56,5,5,10,14,10,30,18,23,6,17,28,36,3050,23.63636398,3.139195204
11.73999977,13.11999989,10.25,1558,2186,919,-203,143,189,88,1.0,29,31,29,31,31,29,28,29,28,27,26,-14,0,-50,16,21,27,31,31,30,166,165,166,60,60,78,77,13,13,14,18,17,27,24,28,13,27,35,47,3050,28.90909004,1.640398979
0.01,0.090000004,0.0,0,0,0,642,0,0,0,91.94999695,29,31,29,30,31,30,29,32,31,30,28,-14,0,-50,29,27,26,45,47,43,165,165,165,31,31,33,32,20,20,22,28,22,33,29,35,22,21,30,39,2501,30.0,1.183215976
6.079999924,6.590000153,5.369999886,60,118,9,702,46,54,39,1.0,24,25,24,28,29,29,28,30,30,30,28,-14,0,-50,16,18,23,31,32,31,166,166,166,39,39,48,48,14,14,19,21,14,39,25,30,12,19,30,41,3050,27.72727203,2.327698708
8.819999695,10.11999989,7.860000134,532,888,341,-68,78,121,58,1.0,21,22,20,22,22,20,20,21,20,19,20,-14,0,-50,12,16,23,28,28,27,166,166,167,45,45,61,60,7,7,12,15,11,28,20,26,9,19,26,35,3050,20.63636398,1.026910663
14.35000038,15.42000008,10.88000011,2189,2327,981,384,-2,4,-6,3.390000105,30,28,29,27,30,26,29,28,29,26,28,-14,0,-50,18,22,29,35,34,33,166,165,166,60,60,82,81,14,14,17,19,19,27,30,31,16,28,36,51,2501,28.18181801,1.401298165
8.569999695,11.39999962,7.409999847,482,1158,252,-28,18,27,2,1.0,26,27,26,26,27,26,25,27,26,24,26,-14,0,-50,15,22,28,30,31,30,166,166,167,48,48,64,64,11,11,14,17,14,29,21,27,23,24,31,40,2501,26.0,0.89442718
9.039999962,9.699999809,8.609999657,571,726,463,-445,69,78,54,1.0,27,27,26,27,27,26,26,27,26,25,31,-14,0,-50,14,21,26,30,30,29,166,166,167,43,43,63,63,9,9,14,17,15,29,22,27,11,24,33,42,3050,26.81818199,1.537412286
8.460000038,9.460000038,7.550000191,438,638,268,218,45,55,36,1.0,27,28,27,27,28,28,26,28,31,32,31,-14,0,-50,28,29,32,44,45,44,165,165,165,41,42,41,41,19,19,23,27,21,37,30,35,21,25,33,40,3050,28.45454597,1.967924595
10.27999973,11.36999989,9.050000191,952,1396,530,265,55,58,46,1.0,28,29,27,28,29,26,27,27,27,25,25,-14,0,-50,15,22,27,31,31,30,166,166,167,44,44,63,63,11,11,15,18,16,30,22,28,12,25,33,42,3050,27.09090996,1.375103235
7.019999981,7.449999809,6.630000114,185,253,128,83,45,45,45,1.0,28,29,29,28,30,34,34,36,35,35,34,-14,0,-50,20,25,30,35,35,34,166,166,166,46,46,57,56,14,14,19,22,19,35,26,32,16,27,36,44,3050,32.0,3.162277699
4.949999809,5.090000153,4.820000172,3,10,0,-241,31,59,10,1.0,21,22,21,20,21,20,21,22,22,21,18,-14,0,-50,19,18,20,35,35,34,166,166,166,21,22,20,20,13,13,18,20,12,34,23,29,10,9,18,27,3050,20.81818199,1.167748332
7.0,7.980000019,5.940000057,145,276,45,206,40,49,31,1.0,27,28,27,27,28,33,31,33,32,34,32,-14,0,-50,24,29,32,41,41,40,165,165,166,46,46,49,48,17,17,22,26,21,39,29,34,18,25,34,40,3050,30.18181801,2.786330223
6.170000076,6.400000095,5.849999905,65,88,36,-190,48,97,42,1.0,31,33,33,35,37,35,35,37,37,36,34,-14,0,-50,33,31,35,48,48,48,165,165,165,45,45,45,45,23,23,29,33,25,47,37,42,22,23,33,44,3050,34.81818008,1.940009356
13.90999985,15.05000019,12.82999992,2863,3160,2083,570,267,289,205,2.50999999,38,37,36,36,37,34,36,34,35,31,32,-14,0,-50,20,25,31,37,37,36,165,165,166,91,90,97,96,16,16,19,22,21,31,28,31,17,34,43,67,3050,35.09090805,2.165850639
5.610000134,5.730000019,5.53000021,22,31,16,-334,37,39,37,1.0,30,30,30,31,33,32,32,33,33,32,31,-14,0,-50,23,27,30,39,40,38,165,165,166,33,33,32,31,14,14,20,25,20,33,27,32,15,17,24,40,2501,31.54545403,1.213559628
9.859999657,12.68999958,7.519999981,749,1632,189,-122,75,133,47,1.0,24,26,25,25,26,25,24,26,25,24,24,-14,0,-50,13,19,26,29,29,28,166,166,167,45,45,63,63,9,9,13,16,14,27,21,26,11,24,31,40,3050,24.90909004,0.831209362
7.550000191,8.06000042,6.960000038,267,356,170,164,31,33,30,1.0,29,31,29,30,30,35,34,35,34,35,35,-14,0,-50,31,30,34,47,47,47,165,165,165,51,52,54,54,20,20,26,30,23,39,32,38,20,27,36,43,3050,32.45454407,2.621588707
13.67000008,14.59000015,11.97999954,2695,3153,1659,-78,245,283,157,1.0,28,29,28,28,29,26,26,27,27,23,23,-14,0,-50,17,21,28,35,34,33,166,165,166,107,106,98,97,13,13,16,18,15,29,26,28,13,26,34,56,3050,26.72727203,2.101947069
10.13000011,11.31999969,8.899999619,876,1348,528,-473,56,68,46,1.0,32,33,32,32,33,31,31,32,32,31,30,-14,0,-50,20,25,30,34,34,34,166,165,166,49,49,67,66,16,16,19,22,21,31,26,30,18,32,38,49,3050,31.72727203,0.904533982
0.0,0.050000001,0.0,0,0,0,487,0,0,0,91.94000244,18,21,21,20,22,20,20,22,22,21,18,-14,0,-50,10,10,10,24,30,25,166,166,167,12,12,12,11,7,7,8,13,9,21,17,21,8,9,18,30,3050,20.45454597,1.439696789
13.71000004,14.75,12.02000046,2714,3132,1682,-100,246,281,163,1.00999999,33,35,33,34,35,31,31,33,32,30,29,-14,0,-50,18,24,32,34,34,33,166,165,166,96,95,92,91,13,13,17,19,20,28,26,28,14,32,40,62,3050,32.36363602,1.963299513
14.40999985,15.30000019,13.39999962,2893,3110,2000,-8,272,290,192,2.359999895,32,31,33,30,33,28,31,31,32,30,30,-14,0,-50,13,21,28,30,30,30,166,165,166,81,80,87,86,7,7,12,14,16,25,22,25,8,30,40,63,3050,31.0,1.48323977
0.0,0.0,0.0,0,0,0,642,0,0,0,91.98999786,28,30,29,29,31,30,29,31,30,29,28,-14,0,-50,29,26,26,52,45,41,165,165,165,31,31,33,33,20,20,22,28,21,35,30,35,22,20,30,39,2501,29.45454597,1.035725474
7.440000057,7.789999962,7.190000057,252,315,207,-454,49,53,43,1.0,31,32,31,32,32,31,32,35,36,36,35,-14,0,-50,21,28,32,37,37,36,166,166,166,51,51,62,62,16,16,21,25,21,35,27,34,18,29,38,46,3050,33.0,2.049390078
5.489999771,6.090000153,4.679999828,20,57,0,-141,37,77,10,1.0,31,33,33,33,35,33,33,35,35,34,32,-14,0,-50,31,29,32,46,46,46,165,165,165,40,41,40,40,21,21,27,30,23,43,34,39,21,22,32,43,3050,33.36363602,1.286291242
7.659999847,8.06000042,7.389999866,293,364,243,78,45,45,45,1.0,27,28,27,27,28,33,32,34,33,34,32,-14,0,-50,21,26,32,37,37,36,166,165,166,50,51,58,58,15,15,19,23,18,35,26,32,22,25,34,41,3050,30.45454597,3.012096882
0.0,0.0,0.0,0,0,0,-6,0,0,0,91.90000153,24,26,24,24,26,24,25,26,26,25,23,-14,0,-50,13,12,12,28,25,36,167,166,167,16,16,15,15,12,12,13,21,12,22,19,24,15,14,24,33,2501,24.81818199,1.078719854
0.239999995,0.529999971,0.0,0,0,0,-125,0,0,0,60.02999878,33,35,33,33,36,33,34,36,36,35,31,-14,0,-50,25,27,31,44,39,39,165,165,166,45,45,45,44,18,18,21,25,19,38,28,33,18,22,33,46,3050,34.09090805,1.640399098
11.40999985,13.10000038,9.5,1171,1812,651,646,101,146,75,1.0,27,28,28,27,28,27,26,28,27,26,24,-14,0,-50,16,20,27,31,31,30,166,166,166,48,48,65,65,12,12,16,18,17,29,23,27,13,27,34,45,3050,26.90909004,1.221027851
6.050000191,6.159999847,5.789999962,55,66,31,46,42,43,34,1.0,27,27,27,34,36,35,34,36,36,35,35,-14,0,-50,25,29,32,41,41,40,165,166,166,38,39,36,36,16,16,22,27,22,34,29,34,16,22,33,43,3050,32.90909195,3.858874083
6.53000021,6.880000114,5.960000038,111,160,48,188,50,52,42,1.0,25,26,25,26,32,33,31,33,32,33,31,-14,0,-50,27,27,30,43,43,43,165,165,165,36,37,36,36,17,17,23,27,20,37,29,34,18,22,31,41,3050,29.72727203,3.437758207
11.76000023,13.47999954,10.64999962,1569,2445,1083,263,89,132,77,1.0,29,29,28,29,29,27,28,27,27,25,24,-14,0,-50,15,22,26,30,30,29,166,166,166,47,47,68,67,12,12,15,17,16,27,23,27,14,26,33,44,3050,27.45454597,1.694912076
7.03000021,7.28000021,6.730000019,185,224,140,300,43,43,43,1.0,30,31,31,30,35,37,37,38,37,38,37,-14,0,-50,22,27,32,38,38,37,166,165,166,50,51,57,57,15,15,21,25,22,37,29,34,17,29,40,48,3050,34.63636398,3.384456635
14.51000023,15.39000034,13.48999977,2935,3108,2083,-69,279,298,201,2.079999924,33,33,34,32,34,31,32,32,32,29,29,-14,0,-50,19,24,31,37,37,36,165,165,166,107,106,101,101,14,13,18,19,18,30,26,29,13,31,41,68,3050,31.90909004,1.700267315
14.25,15.19999981,12.73999977,2732,3108,1630,-114,261,299,162,1.789999962,31,32,32,31,32,29,30,30,30,27,27,-14,0,-50,16,21,28,34,34,33,166,165,166,93,92,95,94,11,11,15,17,17,27,24,26,12,29,38,60,3050,30.09090996,1.814086199
6.010000229,6.380000114,5.550000191,53,90,12,-324,37,38,28,1.0,26,26,27,31,33,33,33,33,33,33,33,-14,0,-50,26,30,33,42,42,41,165,165,165,37,37,35,35,17,17,20,25,20,38,29,33,19,23,34,42,3050,31.0,3.065941811
4.360000134,5.239999771,3.450000048,3,16,0,-162,21,81,0,1.0,21,23,22,22,24,22,22,24,24,23,20,-14,0,-50,25,21,23,38,39,38,166,165,166,24,24,23,23,13,13,18,21,15,31,24,30,11,12,20,30,3050,22.45454597,1.29333961
9.789999962,10.81000042,8.579999924,760,1130,461,258,55,61,47,1.0,34,35,34,34,35,33,33,34,33,31,33,-14,0,-50,21,26,32,36,36,35,166,165,166,62,61,70,69,17,17,21,24,23,31,29,33,19,34,41,58,3050,33.54545593,1.128152132
12.26000023,13.57999992,10.26000023,1474,2114,811,-16,-5,2,-9,1.0,26,27,25,26,27,26,25,27,26,25,26,-14,0,-50,18,22,27,33,33,33,166,165,166,53,53,71,70,15,15,17,18,17,30,25,30,16,23,29,34,2501,26.0,0.774596691
14.11999989,15.09000015,13.57999992,3021,3142,2599,-26,283,296,249,2.109999895,27,27,27,26,27,25,26,26,26,24,24,-14,0,-50,12,17,25,27,27,27,166,166,167,75,75,82,82,8,7,11,13,14,24,21,24,8,24,33,48,3050,25.90909004,1.136181831
8.25,9.909999847,7.199999809,419,761,217,-85,57,65,43,1.0,20,22,21,22,22,21,20,22,23,26,26,-14,0,-50,12,17,24,28,28,27,166,166,167,44,45,60,60,7,6,11,14,11,29,19,26,7,19,27,36,3050,22.27272797,2.053821325
8.859999657,10.31000042,7.199999809,429,873,104,-92,54,72,38,1.0,20,22,21,21,22,23,22,26,25,25,25,-14,0,-50,15,18,26,31,31,30,166,166,167,45,45,52,52,9,9,14,17,12,31,21,26,10,19,28,36,3050,22.90909004,2.022599459
0.0,0.0,0.0,0,0,0,-6,0,0,0,91.90000153,25,26,25,25,26,25,25,27,27,25,24,-14,0,-50,17,12,12,31,28,41,166,166,166,16,17,15,15,16,16,16,20,16,27,24,28,16,16,25,34,2501,25.45454597,0.934198797
11.56000042,12.68000031,10.59000015,1446,1939,1033,93,86,100,77,1.0,35,37,35,37,37,35,34,35,34,32,30,-14,0,-50,22,29,34,37,37,37,166,166,166,71,71,80,79,19,18,21,25,25,31,32,35,19,35,42,61,3050,34.63636398,2.15743947
14.18999958,14.51000023,13.86999989,2317,2533,2120,-562,155,174,141,1.279999971,34,37,34,36,37,36,33,36,34,33,32,-14,0,-50,22,26,32,39,38,37,165,165,166,82,82,116,115,17,17,20,23,22,31,31,35,18,34,42,60,3050,34.72727203,1.737291574
5.75,5.869999886,5.599999905,31,41,19,-365,47,48,46,1.0,21,22,26,28,27,28,27,28,28,29,27,-14,0,-50,19,23,29,34,34,33,166,165,166,43,44,45,45,10,10,15,19,14,35,22,26,12,18,29,38,3050,26.45454597,2.583162308
6.909999847,7.28000021,6.400000095,167,228,92,92,48,48,48,1.0,19,19,18,19,25,26,24,26,25,26,24,-14,0,-50,20,22,25,37,38,37,166,165,166,30,31,32,32,14,14,18,21,15,37,24,30,14,16,25,34,3050,22.81818199,3.311138153
9.479999542,10.22999954,8.770000458,685,919,511,-429,63,81,56,1.0,27,27,27,27,27,26,26,30,30,31,32,-14,0,-50,15,22,27,30,30,30,166,166,167,42,42,61,61,10,10,14,17,15,30,21,28,11,23,34,43,3050,28.18181801,2.136266947
8.18999958,8.829999924,7.409999847,392,524,249,-372,45,54,43,1.0,25,26,25,25,26,25,30,32,31,32,30,-14,0,-50,19,24,30,35,35,34,166,166,166,52,52,56,56,13,13,16,21,16,35,24,29,23,24,33,41,3050,27.90909004,3.048099279
10.38000011,13.42000008,8.380000114,1027,2379,435,-60,91,193,54,1.0,26,27,27,26,27,24,25,26,26,23,23,-14,0,-50,14,19,25,28,28,27,166,166,167,51,51,71,70,10,9,13,14,14,26,20,25,11,24,32,43,3050,25.45454597,1.507556677
9.239999771,10.39000034,8.239999771,619,880,389,447,61,68,52,1.0,18,19,19,19,19,19,18,19,18,19,23,-14,0,-50,12,19,26,28,29,28,166,166,167,47,47,61,61,6,6,10,13,10,26,18,25,7,17,24,31,3050,19.09090996,1.375103354
0.01,0.059999999,0.0,0,0,0,-58,0,0,0,91.94000244,20,26,25,25,28,27,25,28,27,26,24,-14,0,-50,13,16,21,28,32,27,166,166,167,39,39,52,52,6,6,11,15,11,29,19,25,8,12,23,37,3050,25.54545403,2.252271414
14.18999958,14.96000004,13.64000034,3068,3166,2957,-90,285,288,284,8.979999542,34,35,35,34,36,32,33,33,33,30,30,-14,0,-50,19,25,32,38,37,36,165,165,166,122,121,106,105,13,13,18,20,20,31,26,29,14,33,43,69,3050,33.18181992,1.940009356
13.22000027,15.35999966,11.02000046,2052,3095,1038,-40,186,289,99,1.149999976,30,30,31,29,31,28,29,30,30,28,28,-14,0,-50,13,21,27,29,29,28,166,166,166,63,62,74,74,8,8,12,14,16,24,21,25,10,29,39,60,3050,29.45454597,1.128152132
4.989999771,5.269999981,4.679999828,3,13,0,94,37,82,0,1.0,30,31,29,29,31,29,30,31,31,30,27,-14,0,-50,22,25,27,39,38,37,166,165,166,30,30,28,28,14,14,17,22,17,31,25,30,15,17,27,39,3050,29.81818199,1.250454426
6.210000038,6.489999771,5.920000076,72,104,43,345,43,45,42,1.0,26,26,26,33,34,34,33,34,34,33,33,-14,0,-50,21,25,30,36,37,36,166,165,166,43,44,50,49,14,14,19,23,18,38,28,32,17,24,34,44,3050,31.45454597,3.531674862
9.659999847,10.68999958,8.960000038,739,1119,557,-55,67,85,63,1.0,20,22,21,21,22,21,20,22,21,23,24,-14,0,-50,13,19,26,28,28,27,166,166,167,44,44,63,63,8,8,11,14,11,26,20,24,7,19,26,35,3050,21.54545403,1.213559866
13.47999954,14.15999985,11.5,2127,2749,1191,-68,179,227,114,1.0,24,26,25,25,26,23,23,25,24,22,22,-14,0,-50,12,20,27,27,27,26,166,166,167,56,56,71,70,7,6,11,14,13,24,19,23,7,24,31,46,3050,24.09090996,1.445997596
8.479999542,9.279999733,8.069999695,449,611,365,-413,48,49,47,1.0,28,30,29,29,30,29,28,29,33,33,33,-14,0,-50,18,24,28,34,34,33,166,166,166,48,48,63,62,14,14,19,22,19,32,25,31,14,26,35,44,3050,30.09090996,1.97253859
12.51000023,13.92000008,10.88000011,1940,2969,1166,255,112,176,76,1.0,31,31,30,31,31,28,30,29,28,26,26,-14,0,-50,17,22,27,31,31,30,166,166,166,51,51,73,72,14,14,16,19,18,27,24,29,15,28,36,47,3050,29.18181801,1.940009475
0.0,0.109999999,0.0,0,0,0,-102,0,0,0,91.97000122,23,24,23,22,25,23,23,25,25,23,22,-14,0,-50,15,12,12,34,29,30,166,166,166,14,14,14,14,14,14,16,27,13,25,22,26,16,14,22,32,2501,23.45454597,1.128152132
11.68000031,13.85999966,10.60999966,1572,2839,1095,-70,142,250,114,1.0,27,26,28,25,27,23,25,26,26,23,23,-14,0,-50,10,15,24,27,27,26,166,166,167,69,68,77,76,5,5,9,11,11,22,19,21,5,25,35,59,3050,25.36363602,1.747725725
9.569999695,10.28999996,8.979999542,500,539,472,256,28,29,28,11.30000019,28,29,28,27,29,27,27,34,33,33,34,-14,0,-50,24,27,32,44,44,42,165,165,165,46,46,61,61,16,16,21,24,20,35,28,36,18,26,34,41,2501,29.90909004,2.948034763
0.100000001,0.129999995,0.0,0,0,0,88,0,0,0,60.0,30,32,30,30,32,30,30,32,32,31,28,-14,0,-50,22,25,28,39,39,38,165,165,166,37,37,36,36,13,13,19,24,19,31,26,31,13,18,27,40,3050,30.63636398,1.286291361
5.050000191,5.460000038,4.869999886,4,16,0,-151,15,35,10,1.0,31,27,31,31,33,32,32,33,33,32,31,-14,0,-50,27,27,30,44,44,43,165,165,165,35,35,34,33,16,16,24,29,22,38,32,36,16,18,25,40,2501,31.45454597,1.694912076
8.960000038,11.60000038,7.480000019,504,1230,158,-151,61,93,35,1.0,21,22,22,22,22,22,21,22,21,21,24,-14,0,-50,13,20,27,29,30,29,166,166,167,45,45,62,62,9,9,12,15,11,28,20,25,10,20,27,34,3050,21.81818199,0.873862863
7.800000191,9.050000191,6.980000019,319,560,162,-442,45,55,36,1.0,30,32,30,31,32,31,33,36,36,36,35,-14,0,-50,20,25,30,36,36,35,166,165,166,47,47,63,63,16,16,20,23,22,32,27,32,18,30,39,50,3050,32.90909195,2.427119493
10.72999954,10.92000008,10.55000019,1139,1219,1063,-76,151,156,149,1.0,20,21,20,21,21,20,19,21,20,18,17,-14,0,-50,11,16,23,27,28,27,166,166,167,49,50,65,64,8,8,11,14,10,26,18,23,6,17,25,34,3050,19.81818199,1.328019738
13.46000004,14.36999989,11.90999985,2105,2989,1308,187,-3,4,-7,1.0,35,36,34,35,36,33,33,34,34,31,32,-14,0,-50,19,24,31,33,34,33,166,165,166,75,74,82,81,15,15,18,22,21,28,29,32,18,34,42,63,3050,33.90909195,1.578261375
11.34000015,11.92000008,10.42000008,1107,1303,841,116,8,9,6,1.0,31,33,30,32,32,33,29,33,31,31,30,-14,0,-50,21,26,31,35,35,35,166,165,166,52,52,68,68,18,18,21,23,22,32,28,33,18,29,36,47,3050,31.36363602,1.361816883
11.56999969,13.23999977,10.03999996,1251,1934,790,0,104,156,80,1.0,17,18,18,17,18,18,17,18,17,16,17,-14,0,-50,9,15,23,24,24,23,167,166,167,46,47,66,65,7,7,8,11,8,25,17,22,6,17,23,34,3050,17.36363602,0.674199879
7.139999866,7.340000153,6.980000019,199,231,174,-2,43,43,43,1.0,30,32,31,30,37,38,37,38,37,38,37,-14,0,-50,26,30,35,42,42,41,165,165,166,51,52,55,55,19,19,25,29,24,41,32,37,20,29,39,46,3050,35.0,3.435112953
11.71000004,12.30000019,11.27999973,1567,1835,1365,-75,133,150,119,1.0,24,24,24,23,25,23,22,24,24,21,20,-14,0,-50,13,18,26,29,29,28,166,166,167,52,52,65,65,9,8,13,16,13,27,21,27,9,23,30,39,3050,23.09090996,1.513574958
13.21000004,14.21000004,11.55000019,2361,3088,1509,-377,218,296,142,1.0,21,21,21,21,21,19,20,21,21,19,18,-14,0,-50,9,15,23,24,24,23,167,166,167,60,60,78,77,5,5,7,11,9,20,17,21,5,18,25,36,3050,20.27272797,1.103712678
7.650000095,7.929999828,7.360000134,291,340,240,298,31,32,30,1.0,28,28,27,27,29,32,32,34,33,33,34,-14,0,-50,20,25,31,36,36,35,166,165,166,49,49,59,59,13,13,19,23,18,36,26,33,14,25,35,42,3050,30.63636398,2.838053226
14.02000046,14.92000008,13.11999989,2943,3151,2208,-215,275,290,215,2.299999952,32,35,33,34,35,33,31,33,32,30,29,-14,0,-50,17,24,30,35,35,34,166,166,166,114,113,101,100,12,12,15,19,17,28,25,27,13,29,37,65,3050,32.45454407,1.916435957
7.269999981,8.590000153,6.420000076,178,319,54,-474,45,55,37,1.0,31,32,31,31,34,38,37,38,38,39,37,-14,0,-50,23,28,33,39,39,38,166,165,166,48,49,56,55,16,16,22,26,22,39,29,35,19,29,39,47,3050,35.09090805,3.30013752
8.720000267,9.539999962,8.0,490,657,346,95,48,49,39,1.0,27,29,27,28,29,29,27,29,30,33,32,-14,0,-50,23,27,32,38,38,37,166,165,166,51,52,63,63,18,18,22,25,20,35,29,35,19,26,33,41,3050,29.09090996,1.97253859
12.64000034,13.78999996,9.729999542,1675,2322,722,-76,155,198,77,1.0,25,25,26,24,26,22,24,24,25,22,22,-14,0,-50,8,15,23,24,25,24,167,166,167,61,61,79,78,4,4,7,9,9,20,17,19,5,23,32,51,3050,24.09090996,1.513574958
